,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
981,5.9391747,8.444836,5.9680943,4.5122876,5.528759,4.377811,5.9585834,6.6618514,4.571663,3.8720863,3.6856732,3.5866368,4.337197,4.322047,4.378016,4.7407575,4.3143334,5.9916015,5.204781,4.770738,5.852051,5.273224,4.1350603,5.605894,5.7894845,4.776696,5.728417,6.344462,4.793531,5.402542,4.0170336,4.620593,5.516909,4.4016676,3.2079878,7.159682,4.7187343,5.6265,5.1949296,6.52043,5.899156,3.2713065,5.7406044,4.4524455,4.255319,4.821559,4.178917,4.6256323,5.0139356,4.6645956,5.3124633,5.3596387,4.8910894,4.7167773,6.114116,4.7945576,6.6524444,5.7299237,5.118066,5.3620105
982,7.5306945,9.417207,6.442319,4.8451066,4.0231323,5.973282,5.3400483,6.921214,4.4194193,3.6710615,2.5371318,3.8172753,4.542306,4.118245,4.5156646,4.387364,4.253928,5.452711,5.1423945,4.91305,6.0246572,5.2266355,4.0712495,5.9623923,5.7294626,4.60154,5.758952,6.344712,4.784491,5.6350694,4.530016,4.977271,5.4000854,4.695494,3.326463,6.9525757,5.1148486,5.488187,5.2252703,6.570815,6.036584,3.1506937,5.766693,4.7204075,4.7082825,4.5420117,4.4619,4.5091925,5.2050123,4.7810197,5.430478,5.1134253,5.206265,4.6219764,6.2642117,5.0813856,6.46138,5.488287,5.1408343,5.4610868
983,7.2063518,8.476915,6.9820046,4.7124553,4.5810184,5.571128,5.694059,6.7170835,4.485455,3.9606152,2.8322833,3.5784853,4.4052944,4.1959286,4.4748287,4.554773,4.471348,5.8431945,5.1587806,4.7528377,5.804136,5.2328367,4.0847816,5.7504206,5.721688,4.770342,5.7300396,6.3614726,4.8719335,5.4420404,4.509528,4.9572244,5.3278894,4.406501,3.3128731,7.133298,4.8678102,5.5132675,5.3012753,6.553795,5.7883434,3.0759823,5.8472323,4.5344806,4.489187,4.59494,4.46,4.664615,4.9737673,4.5880527,5.2271514,5.1946115,4.945613,4.8045516,6.149735,5.049731,6.4848485,5.6619353,4.9953737,5.298409
984,7.8259487,9.393337,4.2697077,4.737295,4.9513955,5.2956357,5.4598045,6.843409,4.21946,3.2764702,2.9039037,4.21282,4.59255,4.27078,4.713124,4.4504895,4.0397787,5.429903,5.180994,5.2039247,6.2857695,5.4842257,4.074892,6.314278,5.80959,4.7612457,5.8400702,6.2271466,4.7667007,5.7527676,4.2429533,4.8778534,5.62192,4.874654,3.4152393,7.0358496,5.300768,5.6345506,5.0106454,6.6262555,6.152115,3.1003718,5.5179496,4.666899,4.695612,4.5622277,4.4610724,4.4898877,5.4551973,4.9940467,5.5825467,5.197637,5.4246774,4.3374567,6.3078523,5.070143,6.588323,5.6747184,5.1621795,5.6771774
985,3.4240205,11.363256,7.062625,6.045791,5.368871,4.799626,5.3748384,7.378313,4.5482407,3.5715332,2.9473548,3.6704972,4.650475,4.188377,4.5423317,4.5059767,3.8208003,5.6441274,5.0067334,4.822259,5.955903,5.264702,3.895054,5.896359,5.77991,4.4790645,5.494104,6.293262,4.699832,5.7606974,4.2849565,4.9783387,5.4947705,4.6731515,3.403499,7.0782666,5.130327,5.3128366,5.4754767,6.6251698,6.1503344,3.1539674,5.5298743,4.6828356,4.496423,4.7063704,4.2599697,4.543389,5.123951,4.464585,5.3595934,5.326497,5.1067333,4.591928,6.1404247,4.966196,6.520386,5.349461,5.28121,5.4962554
986,5.683132,10.091856,4.6635337,3.842667,1.7375476,7.5102224,4.5345836,7.8506026,4.387397,3.4214795,2.699708,3.6553998,4.671907,3.8000634,4.4067607,3.9261975,3.371693,4.856641,5.1091456,5.1299753,6.327345,4.9879622,4.001666,5.890317,5.96218,4.2507343,5.5768924,6.5611157,4.2208977,5.8079576,4.125191,4.7344403,5.5638313,4.9978075,2.9853024,6.817747,5.3633094,5.346596,5.5622387,6.5858865,6.489745,3.5692506,5.5489855,5.003819,4.7139907,4.8313637,4.122471,4.0735493,5.325989,4.753714,5.6484556,5.092736,5.4424996,4.743967,6.322166,4.64642,6.48546,4.835418,5.824176,5.853689
987,2.3229601,10.554911,7.5220246,6.191302,4.777021,5.1485896,5.1536674,7.563208,4.583792,3.8128057,2.8845763,3.3583097,4.598068,4.1285,4.513678,4.4736805,3.8005106,5.822293,4.9816337,4.7134075,5.783675,5.1897397,3.852354,5.714112,5.8142896,4.503712,5.371305,6.37291,4.6484156,5.644164,4.3396573,5.0380645,5.400589,4.4370193,3.3468876,7.218063,5.0013294,5.249666,5.737093,6.6393223,6.0191,3.1218727,5.5772586,4.6188626,4.3507695,4.7569804,4.2603226,4.597585,4.9177814,4.189201,5.19369,5.342748,4.932577,4.8567476,6.0354505,4.9124303,6.484917,5.287009,5.298441,5.4020095
988,5.3158755,10.275715,4.9726377,4.3627276,2.637355,6.804392,4.7944994,7.8208523,4.4361835,3.5035162,2.8016045,3.6154265,4.6020293,3.869981,4.419317,4.0636196,3.434828,5.088892,5.0976877,5.054461,6.2141523,5.064541,3.9861667,5.7955456,5.9599504,4.334715,5.546565,6.550565,4.2904005,5.7524595,4.115701,4.715262,5.5637093,4.874658,3.035837,6.9302115,5.2468047,5.36584,5.581425,6.62521,6.3929753,3.4760008,5.557029,4.9019876,4.5666375,4.838437,4.1446676,4.2066607,5.2540927,4.6446576,5.5686874,5.158758,5.341972,4.7578716,6.268743,4.660493,6.5246944,4.9413586,5.729707,5.7626896
989,5.8362136,9.160506,6.289973,4.854665,5.911284,3.9886913,5.9301095,6.6447315,4.5901957,3.6429245,3.5972922,3.8651204,4.4515543,4.390396,4.374772,4.7916937,4.337162,5.817651,5.1944075,4.7876496,5.951334,5.2713275,4.152784,5.737699,5.6986675,4.624623,5.7851076,6.2301583,4.873769,5.520149,4.0227966,4.6413527,5.5622935,4.6537356,3.2930577,6.954053,4.80388,5.6455374,4.99527,6.464471,6.076763,3.3346977,5.732985,4.551194,4.4437675,4.7654357,4.1431518,4.561968,5.1739798,4.899606,5.4694624,5.339537,5.0019093,4.492173,6.171023,4.8792973,6.6379576,5.738078,5.1005125,5.3779054
990,4.521375,10.492676,5.223785,4.697296,1.4719875,7.6838965,4.26171,8.263886,4.418482,3.643416,2.3861916,3.337588,4.6347837,3.6844685,4.4231935,3.849683,3.2226222,4.983559,5.039107,5.0269117,6.167431,4.9648404,3.902351,5.7192216,6.0274305,4.2570333,5.4141994,6.6695623,4.1256304,5.770394,4.2551923,4.8205285,5.4821606,4.737507,2.9698324,6.991875,5.306647,5.2233734,5.891033,6.6756005,6.414963,3.4645708,5.5505595,4.973346,4.5348115,4.8474855,4.175734,4.1566234,5.1521964,4.398174,5.4947014,5.1034775,5.328961,4.9688783,6.2480836,4.617096,6.448367,4.66251,5.883491,5.799151
991,2.6566205,10.931557,6.1334763,5.930305,3.592647,5.9234867,4.60411,7.955738,4.441813,3.5726912,2.6618724,3.4661837,4.7274756,3.9817555,4.558644,4.2150674,3.4227095,5.3880157,4.9757166,4.9004292,6.0408587,5.153223,3.8306677,5.8803897,5.9045095,4.378458,5.3802977,6.4100194,4.4122176,5.808405,4.251794,5.0001035,5.4906955,4.642317,3.2664044,7.1007814,5.25223,5.2122397,5.773349,6.647454,6.324738,3.256395,5.4398236,4.7966614,4.469378,4.781042,4.204147,4.3684845,5.102619,4.326853,5.384931,5.2686214,5.168617,4.781454,6.1456084,4.8185973,6.470294,4.9893427,5.588081,5.6707635
992,5.0439277,9.110701,5.499798,4.8256083,0.8064043,7.8909283,3.9391258,8.1339035,4.4082646,3.8839688,2.191249,3.1254156,4.5851774,3.6452675,4.3877554,3.8383691,3.4056094,5.0903115,5.0627804,4.929284,6.052921,4.900373,3.9314482,5.614035,6.0092373,4.3302855,5.4406896,6.7087026,4.1450243,5.6497135,4.387066,4.881723,5.3716273,4.496791,2.9290504,7.0416546,5.1876197,5.2217565,5.947886,6.634196,6.309546,3.4431787,5.6662517,4.921069,4.485978,4.820362,4.227392,4.186207,5.0112424,4.3126163,5.3908033,5.0578804,5.192123,5.127939,6.2218957,4.635659,6.3968287,4.667709,5.8206053,5.717484
993,2.1720629,11.376399,7.246163,5.2755775,3.9399467,5.7732015,4.864691,7.898531,4.4625454,3.5874481,2.9436297,3.4519398,4.742068,4.0549307,4.5589933,4.304103,3.5745146,5.411364,4.952533,4.836682,6.0172067,5.1472154,3.8192697,5.8866663,5.8472357,4.319791,5.3627067,6.3274603,4.4777474,5.8292575,4.2176847,5.0190268,5.4910645,4.583075,3.3376594,7.0672727,5.2371182,5.2134027,5.769518,6.605055,6.331384,3.2587924,5.4423113,4.7999125,4.4895067,4.7621107,4.173818,4.3882422,5.1095753,4.34486,5.4079275,5.292178,5.132343,4.781341,6.117013,4.861573,6.45673,5.046456,5.536122,5.6288114
994,7.817772,9.269061,4.038436,4.5648727,5.1541653,5.246097,5.603009,6.7700057,4.2190356,3.3426237,3.026098,4.152573,4.5178394,4.27655,4.7190924,4.4719477,4.0700307,5.525094,5.1956377,5.215056,6.2574816,5.522621,4.081731,6.2746396,5.842115,4.8397956,5.8397603,6.261802,4.7649407,5.705968,4.212902,4.834611,5.6300826,4.780329,3.3958406,7.1233335,5.257956,5.6622953,5.0324817,6.661003,6.0643783,3.0617611,5.5224724,4.6133947,4.6126337,4.580002,4.481598,4.5406647,5.423452,4.9403315,5.540022,5.2165303,5.398413,4.3824744,6.2919655,5.044457,6.618986,5.7341976,5.135919,5.662079
995,4.650103,3.547201,6.134033,5.2282887,4.2820983,4.510336,4.8144927,7.134338,4.415147,4.267916,3.200325,3.1305518,4.7150927,4.3693724,4.384585,4.761062,4.2611504,6.3347063,5.134814,4.3222017,5.5286274,4.905515,4.0403657,5.464812,5.6566634,4.857235,5.594492,6.142685,4.780032,5.148886,4.188264,5.1176195,5.1730704,4.144715,3.207655,7.2129035,4.4908886,5.368066,5.5246196,6.1032023,5.950842,3.377726,5.737133,4.268726,4.209718,4.9309063,3.9940145,4.4790034,4.3896146,4.363279,4.891373,5.444794,4.253362,5.1386323,5.8427477,4.7745914,6.3816786,5.505596,5.1489654,5.290083
996,4.546176,4.0211983,6.7441235,5.417429,4.259775,4.4977665,4.8805814,7.0137906,4.5119867,4.362734,3.1412096,3.070323,4.651949,4.3506856,4.3061185,4.798817,4.4317894,6.364195,5.1461797,4.24988,5.4385204,4.8672776,4.077092,5.3500223,5.6211843,4.8015585,5.6012106,6.1789937,4.8389654,5.10748,4.2728167,5.083573,5.1309314,4.0820556,3.1921513,7.1735654,4.393772,5.392432,5.504921,6.1158447,5.898446,3.382791,5.848832,4.284798,4.2058926,4.900332,4.0138187,4.533009,4.3816743,4.3553605,4.8943214,5.406575,4.2178345,5.175594,5.8508496,4.8006334,6.376555,5.5358543,5.084797,5.1724977
997,6.0504603,10.62582,4.9516664,3.5735297,1.5058917,8.027902,4.698755,7.9298825,4.4027195,3.4488273,2.5529296,3.642528,4.635531,3.7301176,4.399119,3.8460338,3.3893695,4.7618146,5.1032734,5.1606913,6.33721,4.978096,3.9996712,5.8832626,5.9723396,4.2167864,5.5715804,6.6217465,4.207714,5.827546,4.2152314,4.735189,5.5467453,5.0064564,2.9708447,6.803467,5.4128337,5.3323126,5.598337,6.6370144,6.447427,3.5394285,5.5858946,5.05611,4.7671127,4.79276,4.1849394,4.083747,5.3581047,4.7406626,5.662831,5.041717,5.5179715,4.774412,6.3534937,4.6690006,6.4703755,4.798498,5.827068,5.845311
998,3.6592133,11.346447,7.0761895,5.648355,5.416399,4.848237,5.5218735,7.346005,4.5702486,3.6288934,3.1217737,3.5930376,4.578789,4.16831,4.511764,4.499307,3.8174446,5.676698,5.020646,4.8291426,5.9474792,5.260136,3.9060175,5.8224583,5.8170724,4.502625,5.4864845,6.345538,4.658133,5.7247133,4.219928,4.895861,5.5124235,4.6099925,3.347142,7.121868,5.0912466,5.329546,5.511534,6.645369,6.1068006,3.1763577,5.5411954,4.664026,4.4263144,4.7509947,4.2356915,4.5481997,5.102455,4.4261737,5.3470616,5.3397436,5.0925713,4.644917,6.1328764,4.8998322,6.5502615,5.347929,5.3117466,5.4997964
999,3.828635,3.8947284,5.108996,4.8570313,4.489828,4.196474,4.912209,7.13976,4.420582,4.0972695,3.720119,3.202286,4.5942006,4.3850107,4.37454,4.770267,4.0773897,6.29625,5.184662,4.515259,5.67098,5.0154014,4.080293,5.4625554,5.7809258,4.855713,5.594033,6.2127237,4.650219,5.177465,3.8503697,4.8111105,5.3733673,4.1540895,3.109399,7.2843847,4.497297,5.508356,5.4867225,6.2012115,6.0291066,3.470385,5.6376586,4.2718773,4.0646734,5.0542426,3.8871088,4.4502225,4.5654736,4.427953,5.0435824,5.500814,4.4034576,5.0664907,5.869114,4.594285,6.5361667,5.5398293,5.2867694,5.398277
1000,1.9617344,10.586476,7.4911647,6.1832194,5.072973,4.7224364,5.0755877,7.6092725,4.5388803,3.6302621,2.9822876,3.553932,4.760626,4.230485,4.5367312,4.548869,3.787258,5.723229,4.9667044,4.6930666,5.86756,5.168629,3.8530018,5.8452816,5.733824,4.409193,5.4086733,6.2112427,4.69645,5.727795,4.2569036,5.0851803,5.437599,4.604961,3.430238,7.0654035,5.062872,5.2509217,5.5904136,6.519606,6.2147365,3.2095659,5.5090566,4.6630387,4.474192,4.7499332,4.162929,4.5058002,4.9967585,4.3800445,5.2980814,5.3691053,4.948767,4.697062,6.0463376,4.9517684,6.4597235,5.285632,5.311979,5.4588156
1001,7.828808,8.460079,5.424445,4.4759164,4.8436913,5.3132653,5.654681,6.6389956,4.351294,3.6160061,2.966423,3.9528217,4.4582257,4.273522,4.571693,4.5509205,4.3590674,5.661364,5.2067256,4.9834905,6.048573,5.3629556,4.1293917,6.0176005,5.746961,4.7876663,5.8401732,6.2800894,4.8585224,5.5522532,4.341105,4.8649826,5.4858675,4.647611,3.349149,7.0598626,5.0289526,5.645041,5.0660887,6.5629563,5.95189,3.1155472,5.72693,4.580232,4.598161,4.5789204,4.452256,4.58199,5.2318254,4.8823037,5.431146,5.1897955,5.173075,4.5517397,6.231966,5.056656,6.554165,5.7507925,5.03764,5.4601545
1002,4.6039205,4.571902,6.2962804,4.7770786,5.453608,3.6268437,5.6313233,6.564964,4.572165,4.205337,3.9253664,3.3251152,4.3985305,4.5218887,4.287541,5.0215364,4.6259413,6.4911165,5.251652,4.438295,5.537238,5.103195,4.2036977,5.3559256,5.667807,4.8997483,5.7215514,6.183323,4.9288597,5.0743403,3.930327,4.702476,5.3591924,4.0858803,3.182974,7.2279015,4.289751,5.688895,5.2191253,6.232304,5.8094215,3.3840704,5.851687,4.206493,4.0699115,4.9434648,3.9914608,4.66123,4.6318374,4.5784764,5.0760794,5.472392,4.373655,4.9883766,5.890455,4.7321496,6.593352,5.9019847,4.972211,5.1377573
1003,5.8070884,10.530016,5.4031487,3.9929464,1.1084096,8.370837,4.471778,8.013976,4.4052496,3.7568693,2.31843,3.295162,4.52862,3.6334987,4.4078784,3.7922058,3.4452674,4.9332924,5.0856037,5.0799522,6.1795683,4.9773164,3.9607584,5.737229,6.029276,4.327603,5.502612,6.7378874,4.164635,5.7257814,4.368431,4.796201,5.4472113,4.6449313,2.9361725,6.9985847,5.3176703,5.277369,5.823738,6.7119474,6.2718616,3.415338,5.6499324,4.980997,4.594109,4.7779403,4.2879243,4.191404,5.1832275,4.4479527,5.4942164,5.02276,5.39304,5.008699,6.305007,4.663814,6.443055,4.750175,5.7942624,5.7705693
1004,5.5929093,9.616932,4.83028,4.6035542,6.5625744,3.4167929,6.0728054,6.634118,4.529587,3.376156,4.061877,4.0769687,4.4350944,4.4629474,4.4292717,4.829206,4.1066327,5.755281,5.226382,4.9839864,6.150332,5.4108973,4.168576,5.865726,5.784863,4.6607,5.824102,6.206535,4.7928057,5.606139,3.7029128,4.435803,5.7632847,4.78154,3.2749026,6.977527,4.8970237,5.749054,4.8575983,6.5137134,6.205954,3.3985224,5.568694,4.5473275,4.3831453,4.8538218,4.0474744,4.5085707,5.365168,5.0526285,5.6223893,5.415713,5.166394,4.2953277,6.214597,4.765238,6.7667856,5.7952223,5.2073345,5.5469127
1005,1.2605573,5.4488807,6.3582587,4.307188,5.322835,3.5770059,5.7574134,6.8653703,4.5901985,4.056254,4.661106,3.3201973,4.0378623,4.5535307,4.3690295,5.025053,4.423312,6.591341,5.26835,4.75197,5.6292906,5.3631997,4.175138,5.288099,5.880101,4.8490376,5.548277,6.3532925,4.7689886,5.077682,3.5129478,4.3138456,5.6417513,3.8698478,3.1209052,7.5016627,4.258037,5.9270296,5.434742,6.5506186,5.6977053,3.3230703,5.773713,4.1910076,3.7724643,5.062892,4.003932,4.800866,4.8546057,4.4179068,5.2410455,5.5440245,4.6069107,5.0946646,5.8005915,4.545794,6.817025,6.060082,5.09336,5.137175
1006,4.084007,3.972368,5.3979797,4.936455,6.0931654,2.74211,5.536481,6.58779,4.4883566,3.8853912,4.214981,3.6511748,4.55929,4.6916203,4.3409495,5.1443963,4.5055885,6.436903,5.268017,4.512368,5.6932664,5.1496115,4.2253003,5.547416,5.621925,4.8558097,5.781381,5.9965634,4.9602365,5.153354,3.6767673,4.664806,5.484675,4.3329315,3.2517614,7.1034403,4.350384,5.7642603,4.9943843,6.1159954,6.045737,3.5082343,5.7150617,4.208534,4.1522107,4.99532,3.8394842,4.5509768,4.7697015,4.8433013,5.2246842,5.549736,4.428339,4.746381,5.890118,4.7138634,6.632886,5.977626,5.0103283,5.2468038
1007,6.5404215,9.224648,6.830821,4.7221456,5.9055576,4.4913373,6.186568,6.49949,4.5609407,3.8801973,3.389758,3.6785455,4.334278,4.340551,4.459641,4.760084,4.517144,6.0175524,5.176733,4.7618175,5.8057666,5.34878,4.108952,5.727033,5.7248077,4.8224874,5.7472296,6.3073545,4.9442,5.4412403,4.275498,4.7898817,5.444766,4.4078126,3.3499804,7.1780443,4.7873425,5.6013784,5.1667676,6.577375,5.7648215,3.0790877,5.7906795,4.4506965,4.364587,4.6605597,4.375111,4.7473903,5.034187,4.638267,5.2644987,5.3073497,4.9327297,4.6717844,6.1326437,5.001785,6.6006727,5.848486,4.9295526,5.273468
1008,2.611122,11.213514,6.5246973,5.3296456,3.6255126,5.9323688,4.670074,7.926128,4.3908625,3.4897785,2.822447,3.5424972,4.7777014,4.024504,4.5967793,4.2344394,3.4926283,5.283496,4.966475,4.9246182,6.1175385,5.1735673,3.8284466,5.9889984,5.872956,4.3288765,5.4049816,6.3275423,4.4302845,5.880353,4.209074,5.0126047,5.5249815,4.647024,3.3295043,7.0381846,5.3267245,5.228448,5.725265,6.6144843,6.413624,3.2707598,5.398365,4.841443,4.5397124,4.7435136,4.192597,4.331169,5.1931753,4.428113,5.4745765,5.2595196,5.2278137,4.716946,6.1708145,4.8611736,6.4596834,5.0008755,5.5905714,5.720279
1009,6.858631,10.236966,6.7177687,4.648924,5.2484407,5.248806,6.005905,6.698611,4.530101,3.800978,3.096901,3.6829915,4.354405,4.19276,4.494108,4.556325,4.330425,5.7710686,5.1460648,4.8729405,5.9087825,5.3429585,4.062731,5.8074107,5.784506,4.7442536,5.710901,6.398911,4.8294616,5.5561333,4.3769593,4.8261933,5.4530816,4.499246,3.3239474,7.156426,4.9694448,5.526981,5.272138,6.670052,5.8239236,3.0558815,5.7544374,4.573914,4.454027,4.61623,4.450613,4.685404,5.126548,4.602899,5.3223925,5.229568,5.1059113,4.6678357,6.20432,5.0125194,6.5732613,5.668008,5.0483255,5.3745985
1010,7.0481386,9.915656,7.0219727,5.211576,5.9459352,4.5242677,5.9823627,6.518835,4.476243,3.5724828,2.9409482,4.069777,4.528994,4.3867674,4.5614605,4.7278814,4.5484824,5.7408094,5.148596,4.846378,5.9560833,5.3866773,4.0981154,6.042697,5.6146193,4.6919956,5.820025,6.1538,5.0568633,5.624763,4.453537,4.971701,5.4519763,4.730962,3.520762,6.9626064,5.0111556,5.594274,4.9673047,6.541509,5.946737,3.0412266,5.756694,4.588544,4.6855826,4.49233,4.470503,4.6842084,5.249285,4.899377,5.428191,5.224108,5.1338587,4.4102182,6.219743,5.218426,6.5268106,5.8561044,4.8653007,5.32204
1011,5.83182,8.994632,6.50751,4.8164616,6.1333423,3.721796,6.068717,6.5477643,4.6653833,3.734451,3.7453897,3.7950566,4.410929,4.4176803,4.2927523,4.8694706,4.4221673,5.9030395,5.211779,4.7026114,5.8881054,5.2287526,4.186692,5.6139374,5.677443,4.622925,5.8023114,6.235282,4.8993826,5.4574156,3.9691286,4.5715084,5.5527806,4.6023893,3.2530506,6.9318285,4.6887903,5.662501,4.953195,6.4229646,6.052374,3.3913338,5.787127,4.5168133,4.3870535,4.8124084,4.0745974,4.5742383,5.1164594,4.908287,5.447326,5.368171,4.912534,4.5138316,6.1552534,4.8297486,6.6569963,5.76716,5.0807576,5.3217006
1012,5.24481,9.246076,5.381163,4.6924505,0.824592,7.926386,4.007204,8.150752,4.413113,3.8363247,2.224181,3.1742516,4.587207,3.635214,4.377303,3.8202453,3.3734865,5.0383654,5.068135,4.9546256,6.0847497,4.8956037,3.9394894,5.616822,6.015743,4.307883,5.4487205,6.717889,4.1279225,5.6657653,4.3604608,4.8510604,5.391678,4.569475,2.9124885,7.0112743,5.206858,5.2295847,5.9265943,6.6366816,6.3371887,3.4695761,5.66025,4.943585,4.50782,4.8296704,4.212854,4.163075,5.0444574,4.3538136,5.422765,5.052941,5.2288504,5.102197,6.2378197,4.618782,6.40614,4.652263,5.8476954,5.7378716
1013,6.119543,10.298467,5.772646,4.009031,0.93695414,8.573616,4.5049725,8.071018,4.428794,3.8528893,2.1680338,3.2335205,4.4984765,3.5990217,4.38067,3.776675,3.4984941,4.9608946,5.084095,5.023604,6.111579,4.938323,3.9650843,5.6511374,6.0179286,4.3252034,5.4921484,6.772746,4.1743674,5.677613,4.455538,4.81918,5.3928514,4.5998554,2.918339,7.0062847,5.2633314,5.2643995,5.8733253,6.7125607,6.2209067,3.3975403,5.7153115,4.976408,4.5831523,4.762031,4.3201017,4.2177963,5.1207433,4.399622,5.4491878,4.997577,5.344113,5.086663,6.2905765,4.6747737,6.416329,4.7277946,5.774791,5.712486
1014,6.726052,10.21601,5.6811194,4.450772,5.525782,4.9090867,6.0648017,6.68857,4.503645,3.6821468,3.4229615,3.76239,4.329602,4.230036,4.501012,4.5818863,4.193466,5.759717,5.176747,4.9751635,6.01062,5.406506,4.0851,5.8357544,5.847309,4.7756076,5.734286,6.400859,4.7607512,5.5760765,4.1504273,4.671652,5.57197,4.5450344,3.2778993,7.179152,4.98396,5.5981665,5.2012653,6.6871996,5.898211,3.1232731,5.665844,4.557626,4.3803167,4.6989994,4.3637557,4.6450124,5.2141957,4.6833572,5.402639,5.282286,5.1716294,4.586175,6.2218857,4.904906,6.659065,5.693525,5.131272,5.4716187
1015,1.6215725,8.438608,7.8559237,6.3677735,8.765826,1.0919373,6.240664,6.602379,4.6251326,3.404209,4.281007,4.2656736,4.7508335,4.990806,4.47432,5.4684935,4.6762486,6.3893046,5.122333,4.481404,5.7605753,5.374282,4.1128464,5.8795867,5.3960247,4.563681,5.7358103,5.663783,5.310235,5.504979,3.7362702,4.814901,5.614811,4.7509027,3.7081819,6.8536716,4.5562553,5.7378836,4.668791,6.166997,6.223852,3.3345633,5.603046,4.324321,4.4291234,4.793547,3.8888352,4.7131124,5.103364,5.078001,5.4532514,5.6401796,4.64585,4.2050395,5.918115,5.065602,6.646516,6.2218204,4.7515073,5.1353903
1016,2.7256212,8.383354,9.060937,6.504371,8.671775,1.4094944,6.4133887,6.406928,4.6547284,3.534228,3.8666694,4.2766066,4.741753,4.9765835,4.468783,5.4797583,5.019144,6.4013233,5.118976,4.3908424,5.6528263,5.3567076,4.13314,5.887843,5.30058,4.5796824,5.783898,5.6486063,5.4679084,5.47639,4.0473423,4.978047,5.48227,4.729965,3.7895465,6.8003926,4.5383506,5.7192082,4.625022,6.162429,6.087839,3.2122905,5.7447166,4.334665,4.5493674,4.6412067,4.054405,4.8072505,5.067057,5.08172,5.3910203,5.5507436,4.6177783,4.2368703,5.9403963,5.2493515,6.5654564,6.311562,4.560974,4.990997
1017,4.146469,3.0807674,4.783395,5.044342,5.433028,3.0835276,5.057346,6.867036,4.3972383,3.873606,3.9835413,3.5651066,4.7288656,4.6151605,4.369323,5.008774,4.2488456,6.332127,5.231772,4.4865255,5.735716,5.04018,4.16573,5.598666,5.64436,4.841638,5.73675,5.9809823,4.8324456,5.1873045,3.6973271,4.796459,5.433258,4.390261,3.2129111,7.0889726,4.4462705,5.6285458,5.1195664,6.0284247,6.180172,3.577728,5.621667,4.2380176,4.1922297,5.0442195,3.7707918,4.4059467,4.671118,4.7809143,5.1664515,5.553948,4.377197,4.8014765,5.8781447,4.661707,6.5564346,5.750923,5.164351,5.3793006
1018,3.248592,11.464434,6.895776,5.340611,4.831607,5.2490206,5.299503,7.548781,4.5141425,3.5534327,3.1020749,3.595732,4.633323,4.122466,4.5401487,4.406629,3.6906025,5.5323935,5.0047035,4.886332,6.022547,5.2386527,3.880862,5.8821197,5.8464336,4.431969,5.4518733,6.3464565,4.5704136,5.7850204,4.179244,4.9065557,5.538283,4.6453767,3.333662,7.095914,5.1804867,5.308337,5.5863547,6.6469116,6.211005,3.217699,5.4836483,4.730366,4.4632297,4.759901,4.211889,4.4713545,5.1564946,4.4350476,5.408346,5.3177595,5.162718,4.6640224,6.1445293,4.871927,6.53384,5.238672,5.4193172,5.5817595
1019,3.290973,3.5446951,4.009921,4.8245673,5.248393,3.2522764,4.975497,7.057815,4.3867188,3.8214579,4.2091475,3.468219,4.6533012,4.54262,4.3830442,4.9164324,3.9740202,6.2911124,5.23107,4.616807,5.8194075,5.092571,4.13546,5.572034,5.7828946,4.8482447,5.6644783,6.091866,4.6523404,5.2213116,3.510544,4.6324754,5.5448036,4.325345,3.1158812,7.2174635,4.4977293,5.6364174,5.255708,6.134598,6.2184668,3.6113145,5.512983,4.247832,4.0449944,5.1518054,3.711886,4.37351,4.7244506,4.6715145,5.2048507,5.594945,4.467969,4.843724,5.8816295,4.5016265,6.6412406,5.646567,5.33715,5.4988747
1020,3.0060427,3.5666208,3.7203815,5.0452685,4.996407,3.4690447,4.667758,7.344808,4.330169,3.7960358,4.020014,3.379863,4.802964,4.465863,4.426361,4.7943153,3.7015676,6.2008343,5.167837,4.5916715,5.8553343,5.023069,4.0441084,5.630395,5.812956,4.823394,5.5869455,6.085336,4.5348306,5.297101,3.5457156,4.7591147,5.509717,4.3747225,3.1122272,7.233088,4.6232514,5.477659,5.4029174,6.0972147,6.3298626,3.6299424,5.395401,4.2819066,4.065719,5.190029,3.664256,4.271472,4.6447053,4.556935,5.141338,5.61819,4.4440684,4.8685594,5.873164,4.4677343,6.5794764,5.430338,5.476661,5.6258335
1021,3.7949958,3.0464213,4.822433,5.328276,5.549859,3.1144314,4.8992486,7.095294,4.365473,3.9395475,3.8292022,3.4206836,4.8667307,4.5792017,4.410828,4.9586253,4.0537133,6.369146,5.160624,4.3884826,5.695374,4.97823,4.067639,5.6163445,5.6477947,4.871061,5.655538,5.951701,4.776076,5.2204714,3.7636068,4.960965,5.3625255,4.3671136,3.241838,7.1459618,4.5132136,5.4519157,5.269455,5.976021,6.210865,3.548272,5.524736,4.212707,4.1728773,5.076297,3.7368479,4.3652525,4.5131526,4.612564,5.028416,5.607403,4.2661204,4.8535852,5.8373713,4.6554155,6.4886765,5.5896955,5.227147,5.4488826
